325.52 103.27 53.67 93.79 220.18 52.94 67.42 201.57 88.23 72.54 0.00 158.86 237.56 67.19 273.84 136.05 164.44 74.97 31.81 171.89 75.89 142.26 71.46 133.51 63.62 236.77 173.34 102.59 424.66 37.43 250.57 106.24 78.32 112.85 70.25 133.51 220.42 30.82 262.67 14.23 141.66 157.13 86.89 64.23 167.86 179.69 53.08 343.17 102.59 94.86 167.86 80.96 422.64 87.61 168.00 253.29 206.72 15.78 299.97 69.80 112.98 212.48 192.16 74.13 17.65 206.87 192.65 23.01 78.91 283.45 98.01 288.05 219.82 157.08 37.22 105.28 74.86 111.60 89.45 107.19 131.69 106.82 123.89 151.79 104.17 89.28 204.64 161.00 58.26 102.43 70.25 86.17 64.23 290.93 414.59 104.46 292.96 293.25 53.67 100.59 131.16 90.75 32.54 170.39 90.83 82.10 95.02 19.73 170.21 115.03 118.63 112.22 368.82 101.82 142.53 283.31 184.94 57.45 33.71 54.81 77.82 51.44 142.31 59.32 109.13 85.17 89.02 53.67
452.61 135.76 105.28 65.07 93.79 123.83 132.34 194.78 211.48 205.51 158.86 0.00 379.80 131.87 260.53 82.39 320.20 88.23 150.14 130.44 94.12 108.84 195.89 122.38 96.08 263.20 283.23 59.18 293.28 160.61 342.56 215.31 131.16 256.46 209.15 169.43 193.37 187.16 260.68 169.71 157.13 282.46 128.46 222.99 293.59 26.47 136.79 294.47 209.41 137.42 106.53 133.92 274.75 150.76 16.74 146.78 193.70 174.19 308.39 139.94 46.18 126.07 106.24 87.16 147.89 158.61 329.85 153.88 125.58 167.40 129.42 306.36 129.00 7.89 151.79 192.69 170.76 140.11 221.83 69.80 216.29 206.46 127.06 16.27 124.77 136.96 340.17 7.89 205.51 56.49 197.91 95.02 201.26 346.36 274.78 78.32 305.06 309.80 165.24 192.53 92.36 74.45 131.16 170.35 120.26 150.66 131.87 139.83 84.99 209.41 47.51 201.19 290.29 121.55 157.53 159.64 200.02 138.99 192.41 126.50 234.62 151.02 147.31 101.13 147.74 73.71 214.66 116.51
101.86 256.01 284.79 319.81 455.18 256.46 301.44 289.00 168.56 252.42 237.56 379.80 0.00 248.45 322.53 319.42 96.00 292.77 264.38 315.97 285.75 378.96 183.92 287.24 288.46 255.58 310.80 332.95 661.27 221.27 144.86 287.24 251.06 125.58 243.61 242.26 316.53 207.13 302.99 223.47 368.10 278.46 256.01 190.86 93.79 393.15 243.09 407.37 174.72 250.57 330.70 249.10 601.09 234.69 383.11 410.53 430.77 227.38 305.75 240.91 335.37 368.55 358.09 307.10 254.64 332.79 51.29 231.72 256.46 441.23 259.39 285.75 376.16 375.35 229.86 196.37 210.45 256.46 253.53 312.00 183.76 180.29 276.22 367.70 266.49 248.82 44.11 384.36 231.18 328.43 259.39 285.67 247.03 453.18 580.36 304.50 297.05 290.72 214.66 194.30 308.92 305.47 254.27 277.03 264.82 233.02 255.85 251.10 407.48 181.02 332.67 189.80 462.71 268.21 262.31 448.84 261.48 290.40 208.33 291.49 165.24 228.88 272.10 282.90 247.66 311.20 165.24 264.38
321.68 36.38 59.18 77.82 214.66 20.12 110.05 135.76 79.89 139.61 67.19 131.87 248.45 0.00 209.12 79.01 197.32 49.44 88.67 105.87 39.46 164.11 65.31 67.07 52.64 178.95 240.00 93.54 420.87 40.24 221.27 171.30 11.16 127.49 137.42 71.13 153.47 78.62 199.40 67.07 182.57 224.31 19.73 118.70 161.91 144.86 14.23 276.22 78.32 28.45 105.28 14.23 371.64 27.62 134.67 192.69 244.66 79.89 239.68 8.82 89.45 150.24 131.69 76.61 73.39 140.11 198.15 46.01 12.48 223.79 30.82 229.79 157.92 127.06 33.71 65.31 39.06 44.99 156.63 63.62 92.36 76.61 56.90 119.28 37.22 23.01 208.33 136.96 124.77 85.36 136.74 37.22 131.39 351.16 359.39 56.49 233.32 234.69 36.38 63.62 71.13 58.66 40.62 104.17 24.95 24.00 27.90 53.67 176.67 81.24 84.44 74.13 302.04 35.29 76.61 225.76 121.80 104.84 88.67 93.79 118.43 23.67 75.38 48.00 44.11 70.58 83.23 27.62
334.65 173.25 261.24 254.73 351.51 228.06 315.87 74.13 222.53 345.71 273.84 260.53 322.53 209.12 0.00 184.22 333.72 237.39 297.78 131.16 226.42 349.29 226.42 154.74 249.20 67.19 446.76 268.91 527.96 238.47 195.30 379.80 198.26 263.29 342.02 140.50 67.19 273.64 19.73 269.28 381.93 427.60 190.86 307.10 238.47 249.07 222.15 85.17 200.45 180.68 154.08 194.90 329.10 186.24 248.60 162.49 437.41 283.45 54.81 204.64 249.95 146.41 159.05 269.69 282.35 102.89 279.47 250.94 199.67 179.95 180.12 64.23 148.52 252.64 236.73 181.88 203.84 164.44 361.73 216.29 168.56 191.76 159.05 244.91 176.45 186.11 280.91 268.42 327.39 256.46 344.06 212.48 337.06 559.58 296.58 209.75 56.08 64.23 223.82 187.45 178.03 232.09 249.70 105.87 190.58 191.76 182.05 262.67 341.61 183.92 232.92 179.95 142.53 179.99 132.63 194.94 89.45 312.40 284.79 299.97 292.08 222.53 135.88 247.19 165.24 253.29 225.69 233.02
382.31 63.62 96.32 74.44 176.14 84.35 147.89 114.42 153.47 202.92 136.05 82.39 319.42 79.01 184.22 0.00 275.68 67.88 144.86 53.67 61.76 165.95 141.66 40.62 82.10 181.07 297.70 86.53 372.91 118.43 264.38 226.59 72.00 203.84 203.11 89.97 117.71 155.14 181.88 140.83 203.11 287.81 65.07 195.30 228.06 82.10 90.83 231.48 144.70 68.91 36.38 72.75 292.64 84.99 75.89 117.31 254.54 151.22 228.88 83.70 66.14 77.82 56.49 95.02 134.21 88.23 268.21 120.00 67.54 147.42 60.10 225.45 84.72 74.86 110.76 123.83 111.11 64.71 220.56 36.38 142.97 139.50 47.51 66.14 52.94 71.13 277.12 89.97 193.49 74.13 197.75 49.91 195.93 389.03 280.83 33.94 224.93 229.15 115.03 125.33 11.16 55.80 103.57 88.23 56.49 87.34 63.74 117.31 158.02 140.11 48.80 131.34 242.74 51.29 75.89 147.89 117.71 148.52 164.11 134.38 197.28 102.66 65.31 83.23 73.39 75.79 157.23 82.39
197.75 217.33 217.04 256.01 384.10 198.42 220.85 281.36 126.32 161.96 164.44 320.20 96.00 197.32 333.72 275.68 0.00 232.29 185.48 288.14 228.33 298.85 134.67 252.64 224.34 272.10 214.84 266.47 586.62 161.00 199.16 194.10 203.69 75.38 153.22 218.76 308.16 134.15 315.87 151.79 281.00 182.57 210.93 106.16 103.27 338.15 187.57 417.64 143.40 209.71 296.34 203.11 567.74 193.70 326.98 382.74 341.42 151.02 332.67 192.00 274.07 339.34 324.14 238.37 179.47 313.72 81.34 166.32 208.22 414.30 217.90 314.19 347.23 317.27 169.71 166.88 166.14 220.99 160.61 258.52 168.56 151.79 240.81 310.80 225.76 206.12 91.09 323.30 142.97 264.82 169.71 232.55 157.82 357.29 552.89 252.64 323.92 319.69 160.95 162.54 266.73 247.10 189.10 260.11 219.29 190.04 213.97 181.75 332.23 157.08 275.77 164.11 463.38 226.14 237.92 418.70 254.73 209.71 131.34 213.86 86.62 174.19 245.13 219.15 213.06 247.19 122.38 204.64
369.79 71.02 28.45 28.45 165.76 36.38 81.34 163.49 125.58 136.28 74.97 88.23 292.77 49.44 237.39 67.88 232.29 0.00 77.72 115.24 11.84 118.43 109.13 82.95 14.23 217.90 229.83 44.11 372.33 72.43 270.44 158.71 53.67 168.56 137.25 110.48 174.77 100.59 230.91 83.70 144.75 220.56 55.80 138.60 209.41 106.24 50.22 294.47 127.06 67.54 103.57 57.45 347.77 74.86 94.86 183.54 203.11 90.75 274.75 58.26 42.68 145.56 123.83 32.54 68.91 151.58 243.51 66.14 48.80 212.48 63.13 267.28 152.25 84.99 63.62 114.69 87.61 79.01 153.88 33.71 141.44 125.89 78.62 78.62 63.62 64.23 254.27 92.03 129.24 36.38 130.62 24.95 129.78 325.03 340.56 33.94 269.28 271.79 78.32 113.05 66.96 15.78 44.11 132.28 51.29 72.54 63.25 55.24 127.49 130.68 44.11 123.52 310.00 59.71 108.34 210.89 156.34 80.96 107.19 66.96 147.42 64.23 102.43 16.27 82.95 21.25 128.46 28.45
354.83 124.77 49.91 87.16 199.67 70.25 37.22 224.34 120.00 58.66 31.81 150.14 264.38 88.67 297.78 144.86 185.48 77.72 0.00 187.45 83.23 114.69 103.27 150.66 63.74 264.62 154.08 91.09 401.15 67.54 282.38 83.70 99.58 141.44 60.36 158.81 240.97 58.26 287.81 44.99 110.05 142.97 107.33 79.89 198.58 173.65 75.89 363.38 134.21 117.11 179.47 102.89 421.36 112.98 161.82 261.24 175.12 37.22 326.91 93.54 106.82 222.67 201.22 63.13 16.27 223.47 221.27 51.90 98.64 290.15 118.37 315.87 229.56 149.93 65.07 135.59 104.46 133.51 76.20 111.39 162.54 138.15 142.53 146.20 123.26 111.67 233.46 150.76 55.38 94.78 52.94 96.32 52.64 263.20 416.40 111.18 320.20 320.95 83.70 131.16 142.26 92.36 48.16 192.65 109.13 107.77 116.04 35.29 146.78 146.20 116.85 142.91 384.51 120.26 165.24 288.24 210.04 26.47 56.08 28.45 100.44 78.62 163.35 61.76 132.63 79.79 120.71 66.96
365.90 73.71 142.53 127.06 223.20 119.28 196.57 65.07 161.82 243.09 171.89 130.44 315.97 105.87 131.16 53.67 288.14 115.24 187.45 0.00 106.16 219.61 155.14 38.86 128.82 136.28 341.51 139.94 411.44 145.08 237.56 270.98 95.35 213.06 241.84 73.71 64.23 183.92 130.26 172.93 255.85 328.41 86.53 223.51 222.22 122.50 120.00 179.47 146.47 82.39 24.95 93.79 285.18 96.73 120.00 95.43 308.18 185.48 177.95 106.24 119.81 52.64 44.99 145.56 174.41 36.38 265.09 151.79 93.54 126.81 76.20 176.45 60.36 122.57 139.44 122.88 123.89 68.11 260.53 88.23 132.28 138.99 49.91 114.49 68.91 87.34 272.10 138.32 230.06 127.49 239.12 92.11 235.32 439.95 266.23 83.23 174.72 179.69 136.05 126.50 49.44 106.24 141.27 47.51 81.24 101.44 79.89 155.49 210.45 136.22 102.43 127.79 197.28 70.58 53.67 133.10 76.61 195.61 194.30 181.88 219.15 127.49 44.11 128.46 75.38 127.24 165.76 120.78
360.94 59.18 36.38 38.86 175.21 30.05 90.83 152.40 117.71 141.16 75.89 94.12 285.75 39.46 226.42 61.76 228.33 11.84 83.23 106.16 0.00 130.26 101.82 72.43 23.01 206.12 236.73 54.96 381.44 67.42 259.60 165.76 42.50 162.49 141.44 98.64 164.44 98.95 219.61 82.86 156.09 226.11 44.11 138.10 200.88 109.91 42.68 284.88 117.71 55.80 96.32 46.18 347.30 63.74 98.95 178.77 214.84 91.52 263.20 48.16 50.22 139.50 118.24 44.11 72.54 142.53 236.01 63.62 37.43 208.37 51.29 255.58 146.47 90.06 58.66 104.24 78.32 67.19 158.81 31.56 130.62 116.04 67.42 82.95 51.90 52.64 246.53 98.64 132.28 46.01 136.05 14.23 134.21 335.00 338.70 28.72 257.67 260.11 71.13 102.89 59.18 19.73 43.58 121.03 39.46 61.76 51.44 56.49 138.55 120.45 47.67 113.05 302.14 48.00 96.73 207.66 144.70 89.45 106.53 75.79 144.70 56.90 91.09 22.32 71.13 32.54 120.78 24.00
467.67 189.43 106.24 95.43 99.35 145.51 78.12 277.03 225.97 146.47 142.26 108.84 378.96 164.11 349.29 165.95 298.85 118.43 114.69 219.61 130.26 0.00 208.33 195.89 111.60 335.75 193.70 80.47 288.97 167.86 383.21 136.96 170.80 255.03 153.68 228.88 283.45 172.03 345.14 156.49 51.29 202.19 174.01 192.69 308.92 134.03 158.86 395.44 234.62 185.82 200.02 174.72 370.00 191.39 125.58 255.12 88.67 151.58 390.59 172.57 99.82 230.06 208.48 87.61 124.77 253.53 334.89 153.52 166.46 276.22 181.54 384.36 234.22 114.69 161.19 227.75 197.28 197.28 157.53 133.10 255.52 235.85 194.34 118.37 181.54 182.18 346.90 103.27 158.71 92.87 137.64 142.10 146.84 237.95 375.99 140.11 385.64 388.67 181.02 224.93 171.30 118.96 134.84 247.19 169.71 188.11 181.67 132.34 43.40 242.26 117.31 236.37 397.27 177.59 225.45 268.07 273.27 89.28 170.76 87.61 214.99 169.71 218.29 116.11 201.38 98.72 227.65 136.96
262.30 82.86 105.06 136.74 273.64 72.75 137.81 161.05 17.65 129.78 71.46 195.89 183.92 65.31 226.42 141.66 134.67 109.13 103.27 155.14 101.82 208.33 0.00 118.43 106.16 178.43 227.68 150.76 480.39 40.62 179.12 168.56 69.92 62.39 123.83 91.77 185.27 53.67 212.04 59.18 212.81 204.64 76.61 80.96 101.82 210.04 59.18 304.22 32.54 75.07 161.82 68.91 433.12 59.18 199.67 248.70 277.79 71.46 243.09 58.66 151.58 205.32 189.55 127.06 88.23 183.76 134.38 54.96 74.86 280.25 83.23 228.78 213.21 191.55 48.16 44.64 31.56 87.16 143.02 128.82 65.31 38.86 106.60 184.05 91.09 71.46 145.18 200.45 107.77 145.18 131.16 102.36 121.03 356.09 418.40 121.80 235.32 234.22 30.82 39.06 132.34 121.55 74.44 134.21 85.17 55.38 79.31 76.20 229.83 47.67 148.89 48.16 340.92 91.52 108.56 284.19 138.10 128.46 63.74 123.58 67.07 44.99 113.88 100.59 79.79 128.34 19.73 80.96
345.03 35.73 108.34 100.59 215.86 81.34 163.11 81.34 126.81 205.21 133.51 122.38 287.24 67.07 154.74 40.62 252.64 82.95 150.66 38.86 72.43 195.89 118.43 0.00 95.43 142.91 304.42 115.51 413.53 106.24 224.31 234.36 56.49 178.25 203.65 50.22 92.03 145.08 149.36 134.15 227.20 290.40 47.67 184.73 194.30 122.57 81.24 213.21 113.88 44.11 44.11 54.96 316.56 59.32 116.51 130.26 283.31 146.84 194.78 67.42 98.64 86.89 72.00 115.03 136.96 73.39 235.98 113.05 54.81 161.82 37.43 189.43 94.78 115.03 100.59 91.09 86.89 31.81 222.53 63.25 106.24 107.33 11.84 106.24 30.05 48.80 244.02 129.78 191.55 103.27 201.57 58.26 197.28 407.37 300.28 55.80 190.04 193.49 97.61 93.79 30.05 77.52 103.57 51.44 42.68 63.62 41.19 117.71 193.70 106.24 83.23 97.45 235.32 31.81 35.29 166.14 79.31 161.00 155.44 147.74 181.07 88.67 24.95 94.12 40.24 98.64 130.74 83.70
368.24 79.79 14.23 31.81 167.49 35.29 67.88 175.12 123.26 122.38 63.62 96.08 288.46 52.64 249.20 82.10 224.34 14.23 63.74 128.82 23.01 111.60 106.16 95.43 0.00 227.10 215.60 44.64 374.23 67.19 273.39 144.49 59.31 163.35 123.58 118.96 187.45 91.09 242.07 73.71 133.98 206.46 63.25 127.79 207.66 116.11 49.44 307.78 127.24 75.07 117.71 63.25 360.11 79.79 104.46 197.63 193.98 79.31 285.18 61.25 49.91 159.78 138.04 24.00 55.80 165.20 240.00 58.26 55.24 226.42 72.00 277.03 166.46 93.79 58.66 117.31 88.23 88.23 139.94 47.67 144.75 127.06 90.15 88.23 73.71 71.02 251.10 98.95 116.11 40.62 116.58 37.22 116.04 312.00 353.63 48.16 279.47 281.66 75.79 115.03 80.96 28.72 35.29 143.62 60.36 76.61 71.46 44.11 125.33 132.63 55.24 126.07 324.07 69.92 118.70 224.59 166.51 66.96 96.73 53.08 138.55 62.39 113.60 5.58 91.09 23.01 125.83 26.47
269.72 147.31 236.80 240.71 356.96 199.05 289.00 72.43 170.76 305.44 236.77 263.20 255.58 178.95 67.19 181.07 272.10 217.90 264.62 136.28 206.12 335.75 178.43 142.91 227.10 0.00 405.32 256.46 547.64 199.52 130.14 342.33 169.48 205.21 300.49 108.34 89.28 230.06 47.51 229.39 360.67 383.05 164.11 258.85 173.65 258.28 189.72 151.79 148.52 152.45 161.19 165.62 382.31 152.30 254.73 200.95 420.90 243.51 64.71 172.35 241.20 172.03 176.67 250.10 248.45 123.89 213.54 213.97 172.57 224.93 155.14 51.29 176.85 255.52 200.02 134.67 162.35 138.99 320.08 205.51 114.69 140.50 142.10 246.94 154.33 157.08 214.41 270.90 284.88 244.66 305.27 193.70 296.63 527.53 352.90 197.44 56.90 56.49 183.54 140.11 171.89 217.04 218.44 92.87 166.88 157.23 155.69 229.59 336.51 131.87 226.14 130.26 209.26 158.27 110.48 237.95 63.62 283.45 240.91 272.73 240.19 186.11 118.63 223.79 136.22 237.03 173.34 205.85
412.59 276.33 201.38 231.18 291.97 223.27 153.52 374.89 238.37 101.06 173.34 283.23 310.80 240.00 446.76 297.70 214.84 229.83 154.08 341.51 236.73 193.70 227.68 304.42 215.60 405.32 0.00 227.96 456.77 208.33 387.73 71.13 251.16 225.97 105.06 306.26 393.47 175.26 434.84 177.55 146.20 32.54 259.48 151.02 288.00 309.47 226.14 516.21 259.39 268.07 333.02 254.02 557.15 260.68 298.33 412.10 176.67 163.35 469.67 243.13 248.85 375.35 353.48 206.57 167.49 377.48 288.05 196.01 251.10 439.59 270.64 456.12 381.93 285.86 210.16 270.67 244.05 284.79 85.36 262.67 292.93 266.47 295.79 285.01 276.22 262.49 299.86 280.80 120.45 236.47 103.27 250.19 109.70 142.53 557.89 263.76 462.17 461.51 223.37 265.26 295.92 243.00 200.95 343.72 262.31 255.12 267.89 186.95 237.03 275.29 262.97 275.54 538.57 273.47 315.87 435.84 357.48 150.24 164.44 164.44 176.14 224.31 315.37 214.66 282.46 226.11 236.77 220.85
